gtc	number_snps	ploidy	ploidy_type	sample_name	sample_plate	sample_well	cluster_file	snp_manifest	scan_date	autocall_date	autocall_version	number_normalization_transforms	number_x_controls	number_y_controls	scanner_name	pmt_green	pmt_red	scanner_software_version	scanner_username	call_rate	computed_gender	logr_deviation	gencall_score_10_percentile	dx	gencall_score_50_percentile	number_valid_calls	number_invalid_calls	number_intensity_only_or_zeroed_loci	p05_x	p50_x	p95_x	p05_y	p50_y	p95_y	sentrix_barcode
6331337008_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:49:24 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.995056	M	0.229561	0.459403	0	0.890828	171264	851	1547	811	5282	22537	1079	11447	25754	6331337008
6331273012_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:29:13 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.995050	M	0.234613	0.459403	0	0.890810	171263	852	1547	1072	6389	25841	1335	12202	26670	6331273012
6331273012_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:43:31 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.995689	F	0.220435	0.459403	0	0.890770	171373	742	1547	1048	6804	26207	1277	12177	26234	6331273012
6331273002_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:53:36 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.997211	F	0.205406	0.459403	0	0.892375	171635	480	1547	984	5678	21374	931	8604	18851	6331273002
6331337009_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:23:31 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996659	F	0.225932	0.459403	0	0.892482	171540	575	1547	926	5805	22283	1002	9488	21113	6331337009
6331273003_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:05:43 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996555	F	0.198909	0.459403	0	0.891372	171522	593	1547	993	6319	23199	1113	10560	22266	6331273003
6331273003_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:20:07 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996055	F	0.233942	0.459403	0	0.890978	171436	679	1547	987	5859	24741	1204	10762	24159	6331273003
6331337011_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:59:55 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996537	F	0.208965	0.459403	0	0.891683	171519	596	1547	950	6548	23962	1052	11149	24022	6331337011
6331337007_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:19:14 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996775	M	0.177252	0.459403	0	0.893021	171560	555	1547	1475	9145	27258	1415	11796	23432	6331337007
6331273008_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:54:26 PM	05/12/2023 6:28 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996444	M	0.181194	0.459403	0	0.892653	171503	612	1547	1181	7507	24742	1371	12055	25163	6331273008
6331273008_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:08:49 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996624	M	0.180221	0.459403	0	0.892699	171534	581	1547	1187	8063	25731	1554	14392	29535	6331273008
6331273012_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:38:18 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996775	M	0.182608	0.459403	0	0.891796	171560	555	1547	949	6569	22521	1024	10114	20434	6331273012
6331337009_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:18:03 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.993969	F	0.283967	0.454101	0	0.889353	171077	1038	1547	950	5297	24086	1284	11892	27446	6331337009
6331409002_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/7/2012 5:49:09 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N370	0	0	3.3.28	gtsill	0.993894	F	0.221512	0.459403	0	0.891589	171064	1051	1547	882	5920	21870	997	10610	23696	6331409002
6331337009_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:32:21 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.995044	F	0.214107	0.454101	0	0.889546	171262	853	1547	939	5710	22981	1290	12328	27141	6331337009
6331337011_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 8:14:10 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996595	F	0.205428	0.459403	0	0.891410	171529	586	1547	923	6558	24295	1205	12220	26295	6331337011
6331337008_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:42:20 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.995921	M	0.305041	0.459403	0	0.891023	171413	702	1547	876	5012	23309	1004	9618	23235	6331337008
6331273002_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:46:14 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.997031	F	0.204885	0.459403	0	0.892031	171604	511	1547	1067	6382	24036	1166	11150	24378	6331273002
6331337011_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 8:08:45 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996671	M	0.205494	0.459403	0	0.891912	171542	573	1547	873	5732	22185	1027	10128	22098	6331337011
6331273011_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/9/2012 11:56:16 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.3.28	gtsill	0.995271	F	0.194611	0.457137	0	0.890664	171301	814	1547	914	5488	19018	1101	10714	21459	6331273011
6331337008_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:35:49 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.995950	F	0.239216	0.459092	0	0.890402	171418	697	1547	895	5607	24197	1173	11654	26397	6331337008
6331273002_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:00:47 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.995242	M	0.357842	0.459403	0	0.891683	171296	819	1547	970	5115	25844	1230	10586	27008	6331273002
6331273003_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:12:53 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.994835	F	0.362397	0.459403	0	0.890640	171226	889	1547	797	4036	20559	889	7642	19469	6331273003
6331409006_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/7/2012 6:07:30 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.3.28	gtsill	0.993347	M	0.198557	0.459403	0	0.890759	170970	1145	1547	908	4946	19845	1171	11135	25046	6331409006
6331337007_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:12:12 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996746	M	0.188172	0.459403	0	0.892310	171555	560	1547	1287	8434	28848	1626	14935	31096	6331337007
6331337008_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:51:09 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.994939	F	0.257855	0.456930	0	0.889815	171244	871	1547	860	5352	24071	1178	11944	27638	6331337008
6331273002_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:55:21 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.995968	F	0.237549	0.459403	0	0.892481	171421	694	1547	1014	5373	22782	997	8972	20586	6331273002
6331273003_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:07:31 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.995805	M	0.295587	0.459403	0	0.890553	171393	722	1547	969	5279	25180	1139	10218	24271	6331273003
6331273003_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:21:49 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996014	F	0.297148	0.459403	0	0.890883	171429	686	1547	932	5188	24306	1167	10195	24553	6331273003
6331337007_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:26:13 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996874	M	0.205346	0.459403	0	0.892536	171577	538	1547	1431	8838	32811	1784	15931	34769	6331337007
6331273008_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:01:37 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996787	F	0.189175	0.459403	0	0.892776	171562	553	1547	1231	8825	25333	1390	12957	24850	6331273008
6331273012_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:31:05 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.995497	M	0.227344	0.459403	0	0.890809	171340	775	1547	1093	6567	25760	1321	12143	26111	6331273012
6331273012_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:45:14 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996990	M	0.199814	0.459403	0	0.892004	171597	518	1547	1085	8117	27251	1345	14103	28876	6331273012
6241420004_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:20:16 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.996822	M	0.170653	0.459403	0	0.893079	171568	547	1547	1284	8280	23009	1206	10951	20478	6241420004
6331337009_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:25:18 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996915	F	0.206694	0.459403	0	0.891925	171584	531	1547	990	6350	23228	1068	10387	22369	6331337009
6241420004_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:34:56 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.996258	F	0.192432	0.459403	0	0.892879	171471	644	1547	1176	7865	25145	1171	12103	24933	6241420004
6241420006_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:03:37 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.995549	F	0.184974	0.459403	0	0.892381	171349	766	1547	1327	8473	27882	1511	13551	28059	6241420006
6331337011_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 8:01:40 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996682	M	0.242878	0.459403	0	0.891544	171544	571	1547	938	5696	24434	1044	10724	24773	6331337011
6331337011_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 8:16:02 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996282	M	0.245057	0.459403	0	0.891105	171475	640	1547	890	5464	23532	1188	11672	27353	6331337011
6331337008_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:44:04 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996526	M	0.245019	0.459403	0	0.891715	171517	598	1547	909	5356	23799	1079	10400	23967	6331337008
6241420005_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:32:00 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.995730	F	0.195593	0.459403	0	0.892017	171380	735	1547	976	5754	20547	982	8896	18712	6241420005
6331409006_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/7/2012 5:53:16 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.3.28	gtsill	0.993603	M	0.201126	0.456137	0	0.890126	171014	1101	1547	954	4827	18892	1172	10074	21574	6331409006
6241420005_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:46:43 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.990320	F	0.357883	0.459403	0	0.890412	170449	1666	1547	887	4621	21745	944	8707	21386	6241420005
6241420027_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:15:16 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.994417	F	0.249270	0.459403	0	0.892097	171154	961	1547	1003	5442	21740	1111	10049	23261	6241420027
6241420010_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:51:25 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.997043	M	0.210410	0.459403	0	0.892687	171606	509	1547	911	5323	20778	860	8097	17927	6241420010
6331273002_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:48:01 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.997356	M	0.175554	0.459403	0	0.892702	171660	455	1547	1162	7311	24701	1270	12011	24840	6331273002
6241420010_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:05:45 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.995985	M	0.209336	0.459403	0	0.892482	171424	691	1547	877	6141	22743	884	9942	21692	6241420010
6331273002_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:02:42 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996404	M	0.301192	0.459403	0	0.891811	171496	619	1547	1075	6151	27284	1359	11860	28696	6331273002
6331337010_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 9:47:39 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996834	F	0.214731	0.459403	0	0.892063	171570	545	1547	1039	7405	26304	1221	12510	26834	6331337010
6241420019_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 8:39:44 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.988572	F	0.435209	0.455393	0	0.888761	170148	1967	1547	678	3000	17503	681	5612	15699	6241420019
6241420019_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 8:54:55 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.996305	F	0.174625	0.459403	0	0.892759	171479	636	1547	753	5169	18127	634	7469	15753	6241420019
6331409001_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 9:00:14 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996839	M	0.190041	0.459403	0	0.892433	171571	544	1547	983	6580	24372	1080	10847	23383	6331409001
6331273003_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:14:50 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996799	M	0.200053	0.459403	0	0.891726	171564	551	1547	959	5894	22297	1071	9964	21237	6331273003
6241420004_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:22:04 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.997095	M	0.168778	0.459403	0	0.893074	171615	500	1547	1367	8973	23922	1303	11903	22317	6241420004
6241420004_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:36:45 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.996264	F	0.179839	0.459403	0	0.892730	171472	643	1547	1171	7976	27041	1284	13569	28041	6241420004
6241420006_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:05:27 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.995840	M	0.183501	0.459403	0	0.892717	171399	716	1547	1253	7906	27509	1526	14507	30700	6241420006
6241420005_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:33:48 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.994463	F	0.268240	0.459403	0	0.891499	171162	953	1547	996	5140	20984	1030	9046	20249	6241420005
6331337007_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:13:56 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996973	F	0.183966	0.459403	0	0.892494	171594	521	1547	1458	9403	30270	1674	15397	31398	6331337007
6331273008_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:49:15 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.997171	F	0.197666	0.459403	0	0.892829	171628	487	1547	1225	8007	24727	1306	11039	21898	6331273008
6241420010_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:53:16 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.997374	F	0.183553	0.459403	0	0.892436	171663	452	1547	1055	6955	22314	960	9554	19142	6241420010
6241420005_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:48:31 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.995276	M	0.187757	0.459403	0	0.892748	171302	813	1547	1055	6885	23409	1135	11519	23841	6241420005
6241420027_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:17:02 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.996857	F	0.206794	0.459403	0	0.892829	171574	541	1547	1294	7852	25364	1466	13567	28056	6241420027
6241420010_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:07:35 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.997008	F	0.180337	0.459403	0	0.892704	171600	515	1547	944	6821	23379	1013	11277	23823	6241420010
6331337010_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 9:49:31 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.997391	M	0.217549	0.459403	0	0.892785	171666	449	1547	1040	7013	26868	1247	12572	28797	6331337010
6331273008_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:03:26 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.992830	F	0.277005	0.459403	0	0.891863	170881	1234	1547	971	6120	23866	1275	11770	26535	6331273008
6241420019_R02C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 8:41:33 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.997473	M	0.178840	0.459403	0	0.892733	171680	435	1547	886	5621	18675	787	7949	16212	6241420019
6331273012_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:32:50 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996183	M	0.196226	0.459403	0	0.890945	171458	657	1547	1125	7230	27438	1418	13418	28449	6331273012
6331337009_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:12:41 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.995393	F	0.208325	0.454101	0	0.890011	171322	793	1547	919	5745	22089	1103	11118	23674	6331337009
6331337009_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:27:02 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.995916	F	0.188375	0.459403	0	0.891054	171412	703	1547	993	6655	23128	1203	12033	24249	6331337009
6331337011_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 8:03:29 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.997147	F	0.218117	0.459403	0	0.892479	171624	491	1547	923	6040	25058	1106	11919	26985	6331337011
6241420019_R04C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 8:56:52 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.996311	F	0.178577	0.459403	0	0.893015	171480	635	1547	800	5553	18837	705	8276	17163	6241420019
6331337008_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:30:08 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.997316	M	0.182335	0.459403	0	0.892436	171653	462	1547	1020	7035	24914	1030	10685	22575	6331337008
6331409001_R06C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 9:02:02 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996560	F	0.206528	0.459403	0	0.891683	171523	592	1547	1021	6345	24361	1160	11316	25082	6331409001
6241420004_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:24:00 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.996502	F	0.177595	0.459403	0	0.893056	171513	602	1547	1315	8343	24248	1280	11942	23695	6241420004
6331337008_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 7:45:50 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.995852	M	0.190460	0.459403	0	0.891279	171401	714	1547	851	6193	23163	1110	11750	25103	6331337008
6331273002_R05C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:49:48 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.997659	F	0.189533	0.459403	0	0.892630	171712	403	1547	1079	7105	25779	1247	12107	26035	6331273002
6241420004_R05C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:38:47 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.996526	M	0.170629	0.459403	0	0.892737	171517	598	1547	1222	8615	28331	1461	15293	31228	6241420004
6241420006_R01C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 6:07:16 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.995305	M	0.175793	0.459403	0	0.892526	171307	808	1547	1075	6616	21687	1047	10191	20650	6241420006
6331409002_R04C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/7/2012 5:35:07 AM	05/12/2023 6:27 PM	3.0.0	6	88	88	N370	0	0	3.3.28	gtsill	0.996218	M	0.209246	0.459403	0	0.892223	171464	651	1547	1048	6366	22756	990	10228	21883	6331409002
6241420009_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 4:24:31 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.994992	M	0.198192	0.455394	0	0.890616	171253	862	1547	912	6222	23175	920	9974	19884	6241420009
6241420005_R03C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:35:38 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N104 (x64)	0	0	3.3.28	gtsill	0.996038	M	0.177743	0.459403	0	0.892479	171433	682	1547	1007	6106	20785	1021	9835	20090	6241420005
6331337002_R02C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 2:46:39 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N370	0	0	3.3.28	gtsill	0.996038	F	0.185618	0.459403	0	0.891509	171433	682	1547	1204	8728	27393	941	10675	20759	6331337002
6331273003_R01C01.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:02:00 PM	05/12/2023 6:26 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.997327	M	0.193735	0.459403	0	0.892128	171655	460	1547	830	5195	19897	898	8919	19285	6331273003
6331273011_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/9/2012 12:10:35 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N296	0	0	3.3.28	gtsill	0.996421	M	0.189461	0.459403	0	0.892028	171499	616	1547	1003	6202	22802	1493	13385	28392	6331273011
6241420029_R06C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/7/2012 5:43:39 AM	05/12/2023 6:26 PM	3.0.0	6	88	88	N296	0	0	3.3.28	gtsill	0.995730	M	0.196833	0.459403	0	0.892011	171380	735	1547	778	5225	18982	1022	10945	24319	6241420029
6331273003_R03C02.gtc	173662	1	0				CanineHD_A.egt	CanineHD_B.bpm	4/6/2012 5:16:35 PM	05/12/2023 6:27 PM	3.0.0	6	88	88	N307	0	0	3.3.28	gtsill	0.996613	F	0.202728	0.459403	0	0.891568	171532	583	1547	988	6006	22872	1123	10193	21723	6331273003
